barcode	name	rank	mean_percent	total_reads
NA	Pucciniomycetes	C	2.17	1
NA	Pucciniomycotina	P1	2.17	1
NA	Purpureocillium	G	25.41	2
NA	Purpureocillium takamizusanense	S	25.41	2
NA	Saccharomycetaceae	F	0.57	1
NA	Saccharomycetales	O	0.57	1
NA	Saccharomycetes	C	0.57	1
NA	Saccharomycotina	P2	1.3866666666666667	3
NA	Sarcopterygii	P6	3.2064285714285714	14
NA	Serinales	O	1.795	2
NA	Simiiformes	O2	3.2064285714285714	14
NA	Sordaria	G	2.56	1
NA	Sordaria macrospora	S	2.56	1
NA	Sordariaceae	F	2.56	2
NA	Sordariales	O	2.56	2
NA	Sordariomycetes	C	6.851538461538461	15
NA	Sordariomycetidae	C1	2.56	2
NA	Teleostomi	P4	3.2064285714285714	14
NA	Tetrapoda	P8	3.2064285714285714	14
NA	Theria	C1	3.2064285714285714	14
NA	Tremellales	O	1.3475	4
NA	Tremellomycetes	C	1.3475	4
NA	Trichoderma	G	2.56	8
NA	Trichoderma atroviride	S	2.56	8
NA	Ustilaginaceae	F	0.72	1
NA	Ustilaginales	O	0.72	1
NA	Ustilaginomycetes	C	0.72	1
NA	Ustilaginomycotina	P1	0.72	1
NA	Vertebrata	P2	3.2064285714285714	14
NA	cellular organisms	R1	85.15180555555555	4866
NA	leotiomyceta	P3	6.402142857142858	16
NA	root	R	85.15180555555555	4866
NA	saccharomyceta	P1	5.517058823529411	19
NA	sordariomyceta	P4	6.851538461538461	15
NA	unclassified	U	18.196260162601625	768
