barcode	name	rank	mean_percent	total_reads
barcode19	Ascochyta	G	0.02	9
barcode19	Ascochyta rabiei	S	0.02	9
barcode19	Ascomycota	P	0.14735	1499
barcode19	Aspergillaceae	F	0.028166666666666666	78
barcode19	Aspergillus	G	0.02649122807017544	73
barcode19	Aspergillus chevalieri	S	0.016666666666666666	3
barcode19	Aspergillus flavus	S	0.015	2
barcode19	Aspergillus fumigatus	S	0.018333333333333333	6
barcode19	Aspergillus fumigatus Af293	S1	0.018333333333333333	6
barcode19	Aspergillus luchuensis	S	0.024545454545454544	38
barcode19	Aspergillus puulaauensis	S	0.013333333333333334	3
barcode19	Aspergillus subgen. Aspergillus	G1	0.016666666666666666	3
barcode19	Aspergillus subgen. Circumdati	G1	0.026938775510204082	61
barcode19	Aspergillus subgen. Fumigati	G1	0.018333333333333333	6
barcode19	Basidiomycota	P	0.039383561643835614	295
barcode19	Bilateria	K2	0.08657608695652175	728
barcode19	Boreoeutheria	C3	0.08657608695652175	728
barcode19	Botrytis	G	0.022307692307692306	47
barcode19	Botrytis cinerea	S	0.022307692307692306	47
barcode19	Botrytis cinerea B05.10	S1	0.022307692307692306	47
barcode19	Brettanomyces	G	0.016666666666666666	3
barcode19	Brettanomyces bruxellensis	S	0.01	1
barcode19	Brettanomyces nanus	S	0.02	1
barcode19	Candida	G	0.02896103896103896	116
barcode19	Candida albicans	S	0.0196	26
barcode19	Candida albicans SC5314	S1	0.0196	26
barcode19	Candida dubliniensis	S	0.025384615384615384	50
barcode19	Candida dubliniensis CD36	S1	0.025384615384615384	50
barcode19	Candida orthopsilosis	S	0.02258064516129032	36
barcode19	Candida orthopsilosis Co 90-125	S1	0.02258064516129032	36
barcode19	Candida/Lodderomyces clade	F1	0.03646017699115044	209
barcode19	Candidatus Nitrosocosmicus	G	0.02	2
barcode19	Candidatus Nitrosocosmicus franklandianus	S	0.02	1
barcode19	Candidatus Nitrosocosmicus hydrocola	S	0.02	1
barcode19	Candidatus Nitrosotenuis	G	0.04	2
barcode19	Candidatus Nitrosotenuis aquarius	S	0.04	2
barcode19	Candidozyma	G	0.030000000000000002	2
barcode19	Candidozyma auris	S	0.030000000000000002	2
barcode19	Catarrhini	O3	0.08657608695652175	728
barcode19	Cercospora	G	0.024	5
barcode19	Cercospora beticola	S	0.024	5
barcode19	Chaetomiaceae	F	0.02	21
barcode19	Chordata	P	0.08657608695652175	728
barcode19	Clavicipitaceae	F	0.017916666666666668	25
barcode19	Cnidaria	P	82.23759259259259	846735
barcode19	Coccidioides	G	0.027142857142857142	8
barcode19	Coccidioides posadasii	S	0.027142857142857142	8
barcode19	Coccidioides posadasii str. Silveira	S1	0.027142857142857142	8
barcode19	Colletotrichum	G	0.03	141
barcode19	Colletotrichum acutatum species complex	G1	0.019473684210526317	22
barcode19	Colletotrichum destructivum	S	0.027741935483870966	38
barcode19	Colletotrichum destructivum species complex	G1	0.029753086419753088	119
barcode19	Colletotrichum higginsianum	S	0.02507936507936508	79
barcode19	Colletotrichum higginsianum IMI 349063	S1	0.02507936507936508	79
barcode19	Colletotrichum lupini	S	0.019473684210526317	22
barcode19	Cordycipitaceae	F	0.0225	4
barcode19	Craniata	P1	0.08657608695652175	728
barcode19	Cryptococcaceae	F	0.0352	228
barcode19	Cryptococcus	G	0.017826086956521738	24
barcode19	Cryptococcus bacillisporus	S	0.02	1
barcode19	Cryptococcus bacillisporus CA1280	S1	0.02	1
barcode19	Cryptococcus decagattii	S	0.02	2
barcode19	Cryptococcus deuterogattii	S	0.013333333333333334	6
barcode19	Cryptococcus deuterogattii R265	S1	0.013333333333333334	6
barcode19	Cryptococcus gattii	S	0.016666666666666666	3
barcode19	Cryptococcus gattii WM276	S1	0.016666666666666666	3
barcode19	Cryptococcus gattii species complex	G1	0.0175	21
barcode19	Cryptococcus neoformans	S	0.02	3
barcode19	Cryptococcus neoformans H99	S1	0.02	3
barcode19	Cryptococcus neoformans species complex	G1	0.02	3
barcode19	Cutaneotrichosporon	G	0.021	11
barcode19	Cutaneotrichosporon cavernicola	S	0.021	11
barcode19	Debaryomyces	G	0.02	1
barcode19	Debaryomyces hansenii	S	0.02	1
barcode19	Debaryomyces hansenii CBS767	S1	0.02	1
barcode19	Debaryomycetaceae	F	0.0368141592920354	212
barcode19	Deuterostomia	K3	0.08657608695652175	728
barcode19	Didymellaceae	F	0.02	9
barcode19	Dikarya	K1	0.1848	1889
barcode19	Dipnotetrapodomorpha	P7	0.08657608695652175	728
barcode19	Dipodascales	O	0.0325	8
barcode19	Dipodascales incertae sedis	O1	0.02	3
barcode19	Dipodascomycetes	C	0.0325	8
barcode19	Dothideomycetes	C	0.02605263157894737	43
barcode19	Dothideomycetidae	C1	0.026000000000000002	15
barcode19	Drechmeria	G	0.02625	111
barcode19	Drechmeria coniospora	S	0.02625	111
barcode19	Eremothecium	G	0.03	4
barcode19	Eremothecium cymbalariae	S	0.03	3
barcode19	Eremothecium cymbalariae DBVPG#7215	S1	0.03	3
barcode19	Eremothecium gossypii	S	0.03	1
barcode19	Eremothecium gossypii ATCC 10895	S1	0.03	1
barcode19	Euarchontoglires	C4	0.08657608695652175	728
barcode19	Eukaryota	R2	82.50842592592592	849629
barcode19	Eumetazoa	K1	82.32138888888889	847573
barcode19	Eunicea	G	82.23759259259259	846735
barcode19	Eunicea knighti	S	82.23759259259259	846735
barcode19	Eurotiales	O	0.028625	112
barcode19	Eurotiomycetes	C	0.029761904761904764	120
barcode19	Eurotiomycetidae	C1	0.029761904761904764	120
barcode19	Euteleostomi	P5	0.08657608695652175	728
barcode19	Eutheria	C2	0.08657608695652175	728
barcode19	Fulvia	G	0.02875	8
barcode19	Fulvia fulva	S	0.02875	8
barcode19	Fungi	K	0.18706467661691542	1921
barcode19	Fungi incertae sedis	K1	0.02107142857142857	29
barcode19	Fusarium	G	0.029789473684210525	153
barcode19	Fusarium falciforme	S	0.02	7
barcode19	Fusarium fujikuroi	S	0.02608695652173913	24
barcode19	Fusarium fujikuroi IMI 58289	S1	0.02608695652173913	24
barcode19	Fusarium fujikuroi species complex	G1	0.0264	27
barcode19	Fusarium graminearum	S	0.0184	29
barcode19	Fusarium graminearum PH-1	S1	0.0184	29
barcode19	Fusarium keratoplasticum	S	0.018333333333333333	6
barcode19	Fusarium musae	S	0.021111111111111112	20
barcode19	Fusarium oxysporum	S	0.025714285714285714	7
barcode19	Fusarium oxysporum Fo47	S1	0.025	2
barcode19	Fusarium oxysporum f. sp. lycopersici	S1	0.01	2
barcode19	Fusarium oxysporum f. sp. lycopersici 4287	S2	0.01	2
barcode19	Fusarium oxysporum species complex	G1	0.025714285714285714	7
barcode19	Fusarium poae	S	0.012857142857142857	7
barcode19	Fusarium pseudograminearum	S	0.015	15
barcode19	Fusarium pseudograminearum CS3096	S1	0.015	15
barcode19	Fusarium sambucinum species complex	G1	0.02	54
barcode19	Fusarium solani species complex	G1	0.02	20
barcode19	Fusarium verticillioides	S	0.02	3
barcode19	Fusarium verticillioides 7600	S1	0.02	3
barcode19	Glomeraceae	F	0.021111111111111112	28
barcode19	Glomerales	O	0.021111111111111112	28
barcode19	Glomerellaceae	F	0.03	141
barcode19	Glomerellales	O	0.03	141
barcode19	Glomeromycetes	C	0.021111111111111112	28
barcode19	Glomeromycotina	P1	0.021111111111111112	28
barcode19	Gnathostomata	P3	0.08657608695652175	728
barcode19	Haloarcula	G	0.02	2
barcode19	Haloarcula marismortui	S	0.02	1
barcode19	Haloarcula marismortui ATCC 43049	S1	0.02	1
barcode19	Haloarcula sp. NS06	S	0.02	1
barcode19	Haloarculaceae	F	0.015	4
barcode19	Halobacteria	C	0.01769230769230769	13
barcode19	Halobacteriales	O	0.01769230769230769	13
barcode19	Halobaculum	G	0.02	1
barcode19	Halobaculum rarum	S	0.02	1
barcode19	Haloferacaceae	F	0.02	4
barcode19	Haloferax	G	0.015	2
barcode19	Haloferax mediterranei	S	0.015	2
barcode19	Haloferax mediterranei ATCC 33500	S1	0.015	2
barcode19	Halorientalis	G	0.01	2
barcode19	Halorientalis marina	S	0.01	1
barcode19	Halorientalis pallida	S	0.01	1
barcode19	Haplorrhini	O1	0.08657608695652175	728
barcode19	Helotiales	O	0.022307692307692306	47
barcode19	Henningerozyma	G	0.026	10
barcode19	Henningerozyma blattae	S	0.026	10
barcode19	Henningerozyma blattae CBS 6284	S1	0.026	10
barcode19	Hominidae	F	0.08657608695652175	728
barcode19	Homininae	F1	0.08657608695652175	728
barcode19	Hominoidea	O4	0.08657608695652175	728
barcode19	Homo	G	0.08657608695652175	728
barcode19	Homo sapiens	S	0.08657608695652175	728
barcode19	Huiozyma	G	0.015	2
barcode19	Huiozyma naganishii	S	0.015	2
barcode19	Huiozyma naganishii CBS 8797	S1	0.015	2
barcode19	Hypocreaceae	F	0.023818181818181818	70
barcode19	Hypocreales	O	0.049423076923076924	422
barcode19	Hypocreomycetidae	C1	0.06398809523809523	576
barcode19	Kazachstania	G	0.01	1
barcode19	Kazachstania africana	S	0.01	1
barcode19	Kazachstania africana CBS 2517	S1	0.01	1
barcode19	Kluyveromyces	G	0.018000000000000002	10
barcode19	Kluyveromyces marxianus	S	0.018000000000000002	10
barcode19	Kluyveromyces marxianus DMKU3-1042	S1	0.018000000000000002	10
barcode19	Komagataella	G	0.01	1
barcode19	Komagataella phaffii	S	0.01	1
barcode19	Komagataella phaffii GS115	S1	0.01	1
barcode19	Kwoniella	G	0.033	203
barcode19	Kwoniella bestiolae	S	0.02	4
barcode19	Kwoniella bestiolae CBS 10118	S1	0.02	4
barcode19	Kwoniella botswanensis	S	0.026483516483516482	122
barcode19	Kwoniella dejecticola	S	0.019333333333333334	17
barcode19	Kwoniella dejecticola CBS 10117	S1	0.019333333333333334	17
barcode19	Kwoniella dendrophila	S	0.02625	8
barcode19	Kwoniella dendrophila CBS 6074	S1	0.02625	8
barcode19	Kwoniella europaea	S	0.019090909090909092	11
barcode19	Kwoniella europaea PYCC6329	S1	0.019090909090909092	11
barcode19	Kwoniella mangrovensis	S	0.016	5
barcode19	Kwoniella mangroviensis CBS 8507	S1	0.016	5
barcode19	Kwoniella newhampshirensis	S	0.04	3
barcode19	Kwoniella pini	S	0.02	4
barcode19	Kwoniella pini CBS 10737	S1	0.02	4
barcode19	Kwoniella shandongensis	S	0.015	4
barcode19	Kwoniella shivajii	S	0.0185	21
barcode19	Leotiomycetes	C	0.022307692307692306	47
barcode19	Lodderomyces	G	0.025652173913043478	90
barcode19	Lodderomyces beijingensis	S	0.021	34
barcode19	Lodderomyces elongisporus	S	0.024130434782608696	56
barcode19	Magnaporthales	O	0.022	22
barcode19	Malacalcyonacea	O	82.23759259259259	846735
barcode19	Mammalia	C	0.08657608695652175	728
barcode19	Marasmiaceae	F	0.04	1
barcode19	Marasmiineae	O1	0.04	1
barcode19	Marasmius	G	0.04	1
barcode19	Marasmius oreades	S	0.04	1
barcode19	Metallosphaera	G	0.03	3
barcode19	Metallosphaera cuprina	S	0.034999999999999996	2
barcode19	Metallosphaera cuprina Ar-4	S1	0.034999999999999996	2
barcode19	Metallosphaera hakonensis	S	0.02	1
barcode19	Metallosphaera hakonensis JCM 8857 = DSM 7519	S1	0.02	1
barcode19	Metarhizium	G	0.013333333333333334	3
barcode19	Metarhizium brunneum	S	0.013333333333333334	3
barcode19	Metazoa	K	82.32138888888889	847573
barcode19	Methanobacteria	C	0.02666666666666667	3
barcode19	Methanobacteriaceae	F	0.02666666666666667	3
barcode19	Methanobacteriales	O	0.02666666666666667	3
barcode19	Methanobacteriati	K	0.019285714285714285	28
barcode19	Methanobacteriota	P	0.019285714285714285	28
barcode19	Methanobacterium	G	0.03	2
barcode19	Methanobacterium lacus	S	0.02	1
barcode19	Methanobacterium sp. BAmetb5	S	0.04	1
barcode19	Methanobrevibacter	G	0.02	1
barcode19	Methanobrevibacter millerae	S	0.02	1
barcode19	Methanocaldococcaceae	F	0.02	4
barcode19	Methanocaldococcus	G	0.02	4
barcode19	Methanocaldococcus jannaschii	S	0.01	1
barcode19	Methanocaldococcus jannaschii DSM 2661	S1	0.01	1
barcode19	Methanocaldococcus lauensis	S	0.04	1
barcode19	Methanocaldococcus sp. FS406-22	S	0.02	1
barcode19	Methanocaldococcus vulcanius	S	0.01	1
barcode19	Methanocaldococcus vulcanius M7	S1	0.01	1
barcode19	Methanococcaceae	F	0.034999999999999996	2
barcode19	Methanococcales	O	0.024285714285714285	7
barcode19	Methanococcales incertae sedis	O1	0.02	1
barcode19	Methanococci	C	0.024285714285714285	7
barcode19	Methanococcus	G	0.06	1
barcode19	Methanococcus maripaludis	S	0.06	1
barcode19	Methanococcus maripaludis C5	S1	0.06	1
barcode19	Methanofervidicoccus	G	0.02	1
barcode19	Methanofervidicoccus sp. A16	S	0.02	1
barcode19	Methanofollis	G	0.01	1
barcode19	Methanofollis liminatans	S	0.01	1
barcode19	Methanofollis liminatans DSM 4140	S1	0.01	1
barcode19	Methanolobus	G	0.01	1
barcode19	Methanomada group	P1	0.024545454545454544	11
barcode19	Methanomicrobia	C	0.01	3
barcode19	Methanomicrobiaceae	F	0.01	1
barcode19	Methanomicrobiales	O	0.01	1
barcode19	Methanonatronarchaeaceae	F	0.01	1
barcode19	Methanonatronarchaeales	O	0.01	1
barcode19	Methanonatronarchaeia	C	0.01	1
barcode19	Methanonatronarchaeum	G	0.01	1
barcode19	Methanonatronarchaeum sp. AMET-Sl	S	0.01	1
barcode19	Methanopyraceae	F	0.02	1
barcode19	Methanopyrales	O	0.02	1
barcode19	Methanopyri	C	0.02	1
barcode19	Methanopyrus	G	0.02	1
barcode19	Methanosarcinaceae	F	0.01	1
barcode19	Methanosarcinales	O	0.01	1
barcode19	Methanothermococcus	G	0.01	1
barcode19	Methanothermococcus okinawensis	S	0.01	1
barcode19	Methanothermococcus okinawensis IH1	S1	0.01	1
barcode19	Methanothrix	G	0.01	1
barcode19	Methanothrix harundinacea	S	0.01	1
barcode19	Methanothrix harundinacea 6Ac	S1	0.01	1
barcode19	Methanotrichaceae	F	0.01	1
barcode19	Methanotrichales	O	0.01	1
barcode19	Metschnikowiaceae	F	0.030000000000000002	2
barcode19	Microsporidia	P	0.02	1
barcode19	Mucoromycota	P	0.021111111111111112	28
barcode19	Mycosarcoma	G	0.034999999999999996	2
barcode19	Mycosarcoma maydis	S	0.034999999999999996	2
barcode19	Mycosphaerellaceae	F	0.026000000000000002	15
barcode19	Mycosphaerellales	O	0.026000000000000002	15
barcode19	Nakaseomyces	G	0.02	3
barcode19	Nakaseomyces glabratus	S	0.02	3
barcode19	Natrialba	G	0.02	3
barcode19	Natrialba magadii	S	0.02	3
barcode19	Natrialba magadii ATCC 43099	S1	0.02	3
barcode19	Natrialbaceae	F	0.0175	4
barcode19	Natrinema	G	0.01	1
barcode19	Natrinema marinum	S	0.01	1
barcode19	Natronomonadaceae	F	0.02	1
barcode19	Naumovozyma	G	0.02342857142857143	39
barcode19	Naumovozyma castellii	S	0.0225	18
barcode19	Naumovozyma dairenensis	S	0.02238095238095238	21
barcode19	Naumovozyma dairenensis CBS 421	S1	0.02238095238095238	21
barcode19	Nectriaceae	F	0.029789473684210525	153
barcode19	Neurospora	G	0.02625	74
barcode19	Neurospora crassa	S	0.02625	74
barcode19	Neurospora crassa OR74A	S1	0.02625	74
barcode19	Nitrosopumilaceae	F	0.02666666666666667	3
barcode19	Nitrosopumilales	O	0.02666666666666667	3
barcode19	Nitrosopumilus	G	0.02666666666666667	3
barcode19	Nitrosopumilus cobalaminigenes	S	0.05	1
barcode19	Nitrosopumilus maritimus	S	0.01	1
barcode19	Nitrosopumilus maritimus SCM1	S1	0.01	1
barcode19	Nitrososphaeraceae	F	0.02	2
barcode19	Nitrososphaerales	O	0.02	2
barcode19	Nitrososphaeria	C	0.024	5
barcode19	Nitrososphaerota	P	0.02666666666666667	7
barcode19	Nitrososphaerota incertae sedis	P1	0.04	2
barcode19	Nosematidae	F	0.02	1
barcode19	Octocorallia	C1	82.23759259259259	846735
barcode19	Ogataea	G	0.01	1
barcode19	Ogataea parapolymorpha	S	0.01	1
barcode19	Ogataea parapolymorpha DL-1	S1	0.01	1
barcode19	Onygenaceae	F	0.027142857142857142	8
barcode19	Onygenales	O	0.027142857142857142	8
barcode19	Ophiocordycipitaceae	F	0.028695652173913042	143
barcode19	Opisthokonta	R3	82.50842592592592	849629
barcode19	Penicillium	G	0.036	5
barcode19	Penicillium oxalicum	S	0.02	3
barcode19	Penicillium psychrofluorescens	S	0.06	2
barcode19	Pezizomycotina	P2	0.10225641025641026	1041
barcode19	Pichia	G	0.016666666666666666	3
barcode19	Pichia kudriavzevii	S	0.016666666666666666	3
barcode19	Pichiaceae	F	0.015	8
barcode19	Pichiales	O	0.015	8
barcode19	Pichiomycetes	C	0.03782608695652174	222
barcode19	Pleosporaceae	F	0.025555555555555557	19
barcode19	Pleosporales	O	0.024	28
barcode19	Pleosporineae	O1	0.024	28
barcode19	Pleosporomycetidae	C1	0.024	28
barcode19	Plexauridae	F	82.23759259259259	846735
barcode19	Pochonia	G	0.03	3
barcode19	Pochonia chlamydosporia	S	0.03	3
barcode19	Pochonia chlamydosporia 170	S1	0.03	3
barcode19	Podospora	G	0.025	20
barcode19	Podospora bellae-mahoneyi	S	0.016363636363636365	11
barcode19	Podospora pseudocomata	S	0.0175	4
barcode19	Podospora pseudopauciseta	S	0.01	2
barcode19	Podosporaceae	F	0.025	20
barcode19	Primates	O	0.08657608695652175	728
barcode19	Promethearchaeaceae	F	0.02	1
barcode19	Promethearchaeales	O	0.02	1
barcode19	Promethearchaeati	K	0.02	1
barcode19	Promethearchaeia	C	0.02	1
barcode19	Promethearchaeota	P	0.02	1
barcode19	Promethearchaeum	G	0.02	1
barcode19	Promethearchaeum syntrophicum	S	0.02	1
barcode19	Psilocybe	G	0.02	5
barcode19	Psilocybe cubensis	S	0.02	5
barcode19	Puccinia	G	0.019523809523809523	21
barcode19	Puccinia striiformis	S	0.019444444444444445	18
barcode19	Puccinia striiformis f. sp. tritici	S1	0.019444444444444445	18
barcode19	Puccinia triticina	S	0.02	3
barcode19	Pucciniaceae	F	0.019523809523809523	21
barcode19	Pucciniales	O	0.019523809523809523	21
barcode19	Pucciniomycetes	C	0.019523809523809523	21
barcode19	Pucciniomycotina	P1	0.019523809523809523	21
barcode19	Purpureocillium	G	0.02	32
barcode19	Purpureocillium takamizusanense	S	0.02	32
barcode19	Pyrenophora	G	0.021666666666666667	6
barcode19	Pyrenophora tritici-repentis	S	0.021666666666666667	6
barcode19	Pyricularia	G	0.022	22
barcode19	Pyricularia grisea	S	0.0175	4
barcode19	Pyricularia oryzae	S	0.024166666666666666	13
barcode19	Pyricularia oryzae 70-15	S1	0.024166666666666666	13
barcode19	Pyricularia pennisetigena	S	0.02	5
barcode19	Pyriculariaceae	F	0.022	22
barcode19	Remersonia	G	0.022	22
barcode19	Remersonia thermophila	S	0.022	22
barcode19	Rhizophagus	G	0.021111111111111112	28
barcode19	Rhizophagus irregularis	S	0.021111111111111112	28
barcode19	Saccharomyces	G	0.0235	21
barcode19	Saccharomyces cerevisiae	S	0.02	10
barcode19	Saccharomyces cerevisiae S288C	S1	0.02	10
barcode19	Saccharomyces eubayanus	S	0.025	4
barcode19	Saccharomyces kudriavzevii	S	0.0175	4
barcode19	Saccharomyces kudriavzevii IFO 1802	S1	0.0175	4
barcode19	Saccharomyces mikatae	S	0.03333333333333333	3
barcode19	Saccharomyces mikatae IFO 1815	S1	0.03333333333333333	3
barcode19	Saccharomycetaceae	F	0.030000000000000002	106
barcode19	Saccharomycetales	O	0.030000000000000002	106
barcode19	Saccharomycetes	C	0.030675675675675678	111
barcode19	Saccharomycodaceae	F	0.02	4
barcode19	Saccharomycodales	O	0.02	4
barcode19	Saccharomycodes	G	0.02	4
barcode19	Saccharomycodes ludwigii	S	0.02	4
barcode19	Saccharomycotina	P2	0.05215277777777778	360
barcode19	Salinirubellus	G	0.02	1
barcode19	Salinirubellus salinus	S	0.02	1
barcode19	Sarcopterygii	P6	0.08657608695652175	728
barcode19	Scheffersomyces	G	0.03	1
barcode19	Scheffersomyces stipitis	S	0.03	1
barcode19	Scheffersomyces stipitis CBS 6054	S1	0.03	1
barcode19	Schizosaccharomyces	G	0.016	5
barcode19	Schizosaccharomyces osmophilus	S	0.02	1
barcode19	Schizosaccharomyces pombe	S	0.015	4
barcode19	Schizosaccharomycetaceae	F	0.016	5
barcode19	Schizosaccharomycetales	O	0.016	5
barcode19	Schizosaccharomycetes	C	0.016	5
barcode19	Sclerotiniaceae	F	0.022307692307692306	47
barcode19	Serinales	O	0.03701754385964912	214
barcode19	Simiiformes	O2	0.08657608695652175	728
barcode19	Sordaria	G	0.02	15
barcode19	Sordaria macrospora	S	0.02	15
barcode19	Sordariaceae	F	0.02590909090909091	89
barcode19	Sordariales	O	0.031020408163265307	157
barcode19	Sordariales incertae sedis	O1	0.022	22
barcode19	Sordariomycetes	C	0.08353591160220995	800
barcode19	Sordariomycetidae	C1	0.03308411214953271	181
barcode19	Sporisorium	G	0.024545454545454547	11
barcode19	Sporisorium graminicola	S	0.024545454545454547	11
barcode19	Stenosarchaea group	P1	0.01625	16
barcode19	Strophariaceae	F	0.02	5
barcode19	Sugiyamaella	G	0.04	5
barcode19	Sugiyamaella lignohabitans	S	0.04	5
barcode19	Sulfolobaceae	F	0.03	3
barcode19	Sulfolobales	O	0.03	3
barcode19	Talaromyces	G	0.019	33
barcode19	Talaromyces marneffei	S	0.02	5
barcode19	Talaromyces rugulosus	S	0.0188	28
barcode19	Talaromyces sect. Islandici	G1	0.0188	28
barcode19	Talaromyces sect. Talaromyces	G1	0.02	5
barcode19	Taphrinomycotina	P1	0.016	5
barcode19	Teleostomi	P4	0.08657608695652175	728
barcode19	Tetrapisispora	G	0.016	5
barcode19	Tetrapisispora phaffii	S	0.016	5
barcode19	Tetrapisispora phaffii CBS 4417	S1	0.016	5
barcode19	Tetrapoda	P8	0.08657608695652175	728
barcode19	Theria	C1	0.08657608695652175	728
barcode19	Thermoproteati	K	0.03125	10
barcode19	Thermoprotei	C	0.03	3
barcode19	Thermoproteota	P	0.03	3
barcode19	Thermothelomyces	G	0.021818181818181816	11
barcode19	Thermothelomyces thermophilus	S	0.021818181818181816	11
barcode19	Thermothelomyces thermophilus ATCC 42464	S1	0.021818181818181816	11
barcode19	Thermothielavioides	G	0.018	10
barcode19	Thermothielavioides terrestris	S	0.018	10
barcode19	Thermothielavioides terrestris NRRL 8126	S1	0.018	10
barcode19	Torulaspora	G	0.013333333333333334	3
barcode19	Torulaspora delbrueckii	S	0.013333333333333334	3
barcode19	Tremellales	O	0.0352	228
barcode19	Tremellomycetes	C	0.03612403100775194	242
barcode19	Trichocomaceae	F	0.019	33
barcode19	Trichoderma	G	0.023818181818181818	70
barcode19	Trichoderma asperellum	S	0.02107142857142857	29
barcode19	Trichoderma atroviride	S	0.02	37
barcode19	Trichoderma breve	S	0.0225	4
barcode19	Trichomonascaceae	F	0.04	5
barcode19	Trichosporonaceae	F	0.0225	13
barcode19	Trichosporonales	O	0.0225	13
barcode19	Ustilaginaceae	F	0.026153846153846153	13
barcode19	Ustilaginales	O	0.026153846153846153	13
barcode19	Ustilaginoidea	G	0.015789473684210527	19
barcode19	Ustilaginoidea virens	S	0.015789473684210527	19
barcode19	Ustilaginomycetes	C	0.026153846153846153	13
barcode19	Ustilaginomycotina	P1	0.026153846153846153	13
barcode19	Vairimorpha	G	0.02	1
barcode19	Vairimorpha necatrix	S	0.02	1
barcode19	Vanrija	G	0.030000000000000002	2
barcode19	Vanrija pseudolonga	S	0.030000000000000002	2
barcode19	Vertebrata	P2	0.08657608695652175	728
barcode19	Yamadazyma	G	0.01	1
barcode19	Yamadazyma tenuis	S	0.01	1
barcode19	Yarrowia	G	0.02	3
barcode19	Yarrowia lipolytica	S	0.02	3
barcode19	Zygosaccharomyces	G	0.015	4
barcode19	Zygosaccharomyces rouxii	S	0.015	4
barcode19	Zygotorulaspora	G	0.016666666666666666	3
barcode19	Zygotorulaspora mrakii	S	0.016666666666666666	3
barcode19	Zymoseptoria	G	0.02	2
barcode19	Zymoseptoria tritici	S	0.02	2
barcode19	Zymoseptoria tritici IPO323	S1	0.02	2
barcode19	cellular organisms	R1	82.51523148148148	849700
barcode19	dothideomyceta	P4	0.02605263157894737	43
barcode19	leotiomyceta	P3	0.10225641025641026	1041
barcode19	root	R	82.51523148148148	849700
barcode19	saccharomyceta	P1	0.14675	1492
barcode19	sordariomyceta	P4	0.0884065934065934	857
barcode19	unclassified	U	19.02732057416268	175984
barcode19	unclassified Haloarcula	G1	0.02	1
barcode19	unclassified Methanobacterium	G1	0.04	1
barcode19	unclassified Methanocaldococcus	G1	0.02	1
barcode19	unclassified Methanofervidicoccus	G1	0.02	1
barcode19	unclassified Methanolobus	G1	0.01	1
barcode19	unclassified Methanonatronarchaeum	G1	0.01	1
barcode19	unclassified Methanopyrus	G1	0.02	1
barcode20	Agaricales	O	0.02588235294117647	18
barcode20	Agaricineae	O1	0.023846153846153847	14
barcode20	Agaricomycetes	C	0.024736842105263158	21
barcode20	Agaricomycetes incertae sedis	C1	0.01	2
barcode20	Agaricomycetidae	C1	0.02588235294117647	18
barcode20	Agaricomycotina	P1	0.07298780487804878	486
barcode20	Akanthomyces	G	0.015	2
barcode20	Akanthomyces muscarius	S	0.015	2
barcode20	Alternaria	G	0.04285714285714286	7
barcode20	Alternaria dauci	S	0.04285714285714286	7
barcode20	Alternaria sect. Porri	G1	0.04285714285714286	7
barcode20	Amniota	P9	0.07862857142857144	543
barcode20	Anthozoa	C	80.58906542056074	655189
barcode20	Apansporoblastina	P1	0.01	2
barcode20	Archaea	R2	0.026578947368421053	41
barcode20	Ascochyta	G	0.015714285714285715	14
barcode20	Ascochyta rabiei	S	0.015714285714285715	14
barcode20	Ascomycota	P	1.214088669950739	1912
barcode20	Aspergillaceae	F	1.458	88
barcode20	Aspergillus	G	1.4989705882352942	83
barcode20	Aspergillus chevalieri	S	0.030000000000000002	9
barcode20	Aspergillus flavus	S	0.02	2
barcode20	Aspergillus fumigatus	S	0.024	7
barcode20	Aspergillus fumigatus Af293	S1	0.024	7
barcode20	Aspergillus luchuensis	S	0.025294117647058825	37
barcode20	Aspergillus nidulans	S	0.02	3
barcode20	Aspergillus nidulans FGSC A4	S1	0.02	3
barcode20	Aspergillus oryzae	S	0.02	1
barcode20	Aspergillus oryzae RIB40	S1	0.02	1
barcode20	Aspergillus puulaauensis	S	0.035	4
barcode20	Aspergillus subgen. Aspergillus	G1	0.030000000000000002	9
barcode20	Aspergillus subgen. Circumdati	G1	1.9490384615384615	60
barcode20	Aspergillus subgen. Fumigati	G1	0.024	7
barcode20	Aspergillus subgen. Nidulantes	G1	0.02	3
barcode20	Australozyma	G	0.02	1
barcode20	Australozyma saopauloensis	S	0.02	1
barcode20	Basidiomycota	P	0.08304093567251462	574
barcode20	Bilateria	K2	0.07862857142857144	543
barcode20	Boreoeutheria	C3	0.07862857142857144	543
barcode20	Botrytis	G	0.032363636363636365	81
barcode20	Botrytis cinerea	S	0.032363636363636365	81
barcode20	Botrytis cinerea B05.10	S1	0.032363636363636365	81
barcode20	Brettanomyces	G	0.02	5
barcode20	Brettanomyces bruxellensis	S	0.01	2
barcode20	Brettanomyces nanus	S	0.02	1
barcode20	Candida	G	0.035	120
barcode20	Candida albicans	S	0.029615384615384616	28
barcode20	Candida albicans SC5314	S1	0.029615384615384616	28
barcode20	Candida dubliniensis	S	0.029772727272727274	57
barcode20	Candida dubliniensis CD36	S1	0.029772727272727274	57
barcode20	Candida orthopsilosis	S	0.02074074074074074	29
barcode20	Candida orthopsilosis Co 90-125	S1	0.02074074074074074	29
barcode20	Candida/Lodderomyces clade	F1	0.04557377049180328	236
