specimen_id,chrom,n_positions,mean_coverage,median_coverage,sd_coverage,mean_methylation_5mC,positions_10x,pct_positions_10x
USNM_51892,CBDDTY010002824.1,4705,1.9398512221041446,1,1.7624664019482716,1.5850436681222708,43,0.9139213602550479
USNM_51892,CBDDTY010000550.1,4703,1.176695726132256,1,0.407335401381006,0.3076923076923077,0,0
USNM_51892,CBDDTY010001327.1,4703,1.3657240059536466,1,0.8497196862782292,0.6432748538011696,0,0
USNM_51892,CBDDTY010002267.1,4700,1.9474468085106382,2,1.1346859040320962,7.875399361022364,0,0
USNM_51892,CBDDTY010002681.1,4698,1.4446573009791401,1,0.7615564693193974,1.3719512195121952,0,0
USNM_51892,CBDDTY010000184.1,4697,1.3732169469874387,1,0.7038998647367765,7.413793103448276,0,0
USNM_51892,CBDDTY010001969.1,4697,1.386629763678944,1,0.7685636104091256,0.37243016759776537,0,0
USNM_51892,CBDDTY010002148.1,4697,1.1992761337023632,1,0.4838704902910348,4.545454545454546,0,0
USNM_51892,CBDDTY010001019.1,4695,1.1437699680511182,1,0.350893700913472,1.098901098901099,0,0
USNM_51892,CBDDTY010001436.1,4692,1.0848252344416027,1,0.2786511488142521,0.8645533141210374,0,0
USNM_51892,CBDDTY010000739.1,4685,1.7385272145144077,1,1.217988555979857,2.740981432360743,0,0
USNM_51892,CBDDTY010001738.1,4683,1.2682041426436046,1,0.5073436775844213,0.5063291139240507,0,0
USNM_51892,CBDDTY010000619.1,4682,1.236437419906023,1,0.5376775554500117,5.47945205479452,0,0
USNM_51892,CBDDTY010001288.1,4682,1.281717214865442,1,0.5560671158984031,0.2347417840375587,0,0
USNM_51892,CBDDTY010001087.1,4675,1.158716577540107,1,0.5058985192941081,3.0303030303030303,0,0
USNM_51892,CBDDTY010003373.1,4675,1.5597860962566845,1,0.864113589085958,4.861111111111111,0,0
USNM_51892,CBDDTY010001857.1,4672,1.1860017123287672,1,0.4358590766035962,6.25,0,0
USNM_51892,CBDDTY010000856.1,4668,1.3500428449014568,1,0.6656708140053933,11.127566765578635,0,0
USNM_51892,CBDDTY010001051.1,4667,1.111634883222627,1,0.36122565617159463,7.098765432098766,0,0
USNM_51892,CBDDTY010002325.1,4666,2.000428632661809,2,1.249737305106926,11.339497716894977,0,0
USNM_51892,CBDDTY010001627.1,4665,1.302679528403001,1,0.7333948684006093,7.2001699716713885,0,0
USNM_51892,CBDDTY010000688.1,4662,1.1752466752466753,1,0.4339743303963075,1.8465909090909092,0,0
USNM_51892,CBDDTY010001431.1,4662,1.1782496782496783,1,0.4227175081441429,0,0,0
USNM_51892,CBDDTY010000561.1,4660,1.3620171673819743,1,0.8598103784006412,0.21739130434782608,0,0
USNM_51892,CBDDTY010002910.1,4658,2.3632460283383425,1,2.533239949646452,0.25316455696202533,190,4.079003864319451
USNM_51892,CBDDTY010000398.1,4656,1.237757731958763,1,0.6057019063002325,3.2663316582914574,0,0
USNM_51892,CBDDTY010001682.1,4654,1.1733992264718522,1,0.4256616003714443,15.508021390374331,0,0
USNM_51892,CBDDTY010001455.1,4652,1.8035253654342218,1,1.3571459885158539,0,12,0.2579535683576956
USNM_51892,CBDDTY010001780.1,4646,1.2128712871287128,1,0.5134300318819077,1.4705882352941178,0,0
USNM_51892,CBDDTY010001055.1,4645,1.3838536060279871,1,0.6824029432921597,2.1442397660818715,0,0
USNM_51892,CBDDTY010001150.1,4641,1.336996336996337,1,0.7029705641029361,5.574324324324325,0,0
USNM_51892,CBDDTY010002577.1,4640,1.210344827586207,1,0.46906994251069745,2.985074626865672,0,0
USNM_51892,CBDDTY010001746.1,4639,1.6680319034274629,1,1.4626858879280673,1.796140350877193,0,0
USNM_51892,CBDDTY010000969.1,4638,1.148771021992238,1,0.3765122608919589,1.5772870662460567,0,0
USNM_51892,CBDDTY010002259.1,4638,1.5795601552393272,1,1.2267367132798221,0.933069498069498,9,0.19404915912031048
USNM_51892,CBDDTY010000821.1,4637,1.1899935302997628,1,0.5044272715286556,6.859913043478261,0,0
USNM_51892,CBDDTY010001269.1,4637,1.1716627129609662,1,0.4141991452695082,3.125,0,0
USNM_51892,CBDDTY010000458.1,4632,1.5686528497409327,1,1.022545292781577,6.570135135135135,0,0
USNM_51892,CBDDTY010001556.1,4632,1.3622625215889466,1,0.7880728647520118,0.9232954545454546,0,0
USNM_51892,CBDDTY010001914.1,4630,1.8872570194384448,1,1.5336048603932328,1.3640153452685422,21,0.4535637149028078
USNM_51892,CBDDTY010000399.1,4623,2.1702357776335712,1,3.197624078855421,3.306261061946903,243,5.256327060350422
USNM_51892,CBDDTY010001196.1,4623,1.2827168505299589,1,0.5580706930037919,9.588653846153846,0,0
USNM_51892,CBDDTY010003367.1,4622,2.545651233232367,2,1.8452268322020164,2.0831142857142857,31,0.6707053223712679
USNM_51892,CBDDTY010002751.1,4621,1.638173555507466,1,1.066107759228658,1.2599782135076252,0,0
USNM_51892,CBDDTY010000786.1,4618,1.373538328280641,1,0.6891350851832122,12.285206185567011,0,0
USNM_51892,CBDDTY010001054.1,4616,1.2454506065857887,1,0.5793305926566722,0.41208791208791207,0,0
USNM_51892,CBDDTY010001624.1,4615,2.0890574214517876,1,2.3443481454527704,1.405029069767442,130,2.8169014084507045
USNM_51892,CBDDTY010002358.1,4613,1.339908952959029,1,0.6797502796660234,1.1627906976744187,0,0
USNM_51892,CBDDTY010001339.1,4610,1.255531453362256,1,0.4646272562971999,1.155115511551155,0,0
USNM_51892,CBDDTY010000539.1,4609,1.5693208939032328,1,1.073685199506092,2.391304347826087,0,0
USNM_51892,CBDDTY010001765.1,4607,1.67115259387888,1,1.0502771567016889,1.5536561743341404,0,0
USNM_51892,CBDDTY010002015.1,4607,1.3805079227262862,1,0.8153394785994045,0.9859154929577465,0,0
USNM_51892,CBDDTY010002035.1,4606,1.7418584455058619,1,1.9756426512095444,0.5524861878453039,109,2.3664785062961355
USNM_51892,CBDDTY010002829.1,4602,1.3313776618861364,1,0.544807953781629,0,0,0
USNM_51892,CBDDTY010002750.1,4601,1.7539665290154314,1,1.444742350344673,4.931538461538461,24,0.5216257335361878
USNM_51892,CBDDTY010000515.1,4600,1.4454347826086957,1,1.0216512531104351,5.183946488294314,0,0
USNM_51892,CBDDTY010000810.1,4599,1.2109154163948685,1,0.6824418273970221,5.301587301587301,0,0
USNM_51892,CBDDTY010002118.1,4597,1.2042636502066566,1,0.4639287220113006,0.9803921568627451,0,0
USNM_51892,CBDDTY010001813.1,4587,1.2119032047089602,1,0.5123911784997678,6.040268456375839,0,0
USNM_51892,CBDDTY010000572.1,4586,1.2254688181421718,1,0.5172836615306784,0.56657223796034,0,0
USNM_51892,CBDDTY010000885.1,4580,1.2801310043668122,1,0.6739128524785925,0.8042895442359249,0,0
USNM_51892,CBDDTY010001069.1,4578,1.2813455657492354,1,0.5799857063390158,1.9230769230769231,0,0
USNM_51892,CBDDTY010000527.1,4575,1.406120218579235,1,0.7456958016896583,4.03585201793722,0,0
USNM_51892,CBDDTY010003090.1,4573,1.1797507106931993,1,0.4209737794306293,0.24390243902439024,0,0
USNM_51892,CBDDTY010002383.1,4572,1.2591863517060367,1,0.5949293822460151,8.333333333333334,0,0
USNM_51892,CBDDTY010001541.1,4568,1.4975919439579686,1,0.9839942543842237,4.357287581699347,0,0
USNM_51892,CBDDTY010000249.1,4567,1.2397635209108824,1,0.6824338296134129,0.7552870090634441,0,0
USNM_51892,CBDDTY010000840.1,4565,1.349616648411829,1,0.8391718703243266,2.416918429003021,0,0
USNM_51892,CBDDTY010001493.1,4564,1.0891761612620507,1,0.3114814067435691,0.410958904109589,0,0
USNM_51892,CBDDTY010002562.1,4563,1.3497698882314266,1,0.6480279426564368,0.35511363636363635,0,0
USNM_51892,CBDDTY010000146.1,4561,1.3380837535628152,1,0.6523699796528221,3.0946153846153845,0,0
USNM_51892,CBDDTY010002469.1,4555,1.5901207464324918,1,1.2080242831882104,2.602612612612613,19,0.41712403951701427
USNM_51892,CBDDTY010000331.1,4552,1.2956942003514937,1,0.7630783978396919,0.7428385416666666,0,0
USNM_51892,CBDDTY010001553.1,4551,1.2210503186112942,1,0.48394518340862114,0,0,0
USNM_51892,CBDDTY010001976.1,4545,1.8756875687568757,1,2.0482066333572444,1.4074789915966386,99,2.178217821782178
USNM_51892,CBDDTY010001638.1,4544,1.162411971830986,1,0.3908878363877092,0,0,0
USNM_51892,CBDDTY010003239.1,4543,1.735197006383447,1,1.2869327677195892,0.1731222707423581,0,0
USNM_51892,CBDDTY010001496.1,4542,1.2393218846323206,1,0.6949113672124974,0.5910755813953489,0,0
USNM_51892,CBDDTY010002951.1,4541,1.3149086104382295,1,0.636219680404665,1.2345679012345678,0,0
USNM_51892,CBDDTY010003168.1,4534,1.3864137626819586,1,0.6856447894951418,0.2386634844868735,0,0
USNM_51892,CBDDTY010001702.1,4533,1.4367968232958306,1,0.7898213750422167,4.277286135693215,0,0
USNM_51892,CBDDTY010000920.1,4532,1.3680494263018534,1,0.7810509018945987,4.05524064171123,0,0
USNM_51892,CBDDTY010002161.1,4531,1.3376738026925623,1,0.6958341956157108,1.660375939849624,0,0
USNM_51892,CBDDTY010001617.1,4530,1.3114790286975717,1,0.6331364778832026,3.9647577092511015,0,0
USNM_51892,CBDDTY010000895.1,4528,1.174690812720848,1,0.44805733068317105,0.8928571428571429,0,0
USNM_51892,CBDDTY010001754.1,4525,1.1677348066298343,1,0.42721552387415734,1.2307692307692308,0,0
USNM_51892,CBDDTY010000954.1,4521,1.3576642335766422,1,0.66363455770026,3.583617747440273,0,0
USNM_51892,CBDDTY010001881.1,4519,1.1788006196061076,1,0.44719604993061207,7.10593023255814,0,0
USNM_51892,CBDDTY010002095.1,4515,1.229014396456257,1,0.5063178854016394,0.26455026455026454,0,0
USNM_51892,CBDDTY010002270.1,4512,1.2451241134751774,1,0.7057562876774099,10.116666666666667,0,0
USNM_51892,CBDDTY010000879.1,4504,1.219582593250444,1,0.5364429144888464,1.7045454545454546,0,0
USNM_51892,CBDDTY010000005.1,4502,1.5277654375832963,1,0.9117989475002365,0.15698587127158556,0,0
USNM_51892,CBDDTY010001844.1,4502,1.165482007996446,1,0.4241425355682449,0,0,0
USNM_51892,CBDDTY010002825.1,4502,1.6221679253665038,1,1.1630376877800293,0.4032258064516129,5,0.11106175033318524
USNM_51892,CBDDTY010001643.1,4500,1.3411111111111111,1,0.8170491640016176,0.8355495978552279,0,0
USNM_51892,CBDDTY010002535.1,4499,1.383640809068682,1,0.8247823275565437,0.14285714285714285,0,0
USNM_51892,CBDDTY010001482.1,4497,1.19079386257505,1,0.4046820249902681,0,0,0
USNM_51892,CBDDTY010000750.1,4496,1.176379003558719,1,0.506933341496041,22.916666666666668,0,0
USNM_51892,CBDDTY010001124.1,4496,3.48576512455516,2,3.3354231517647777,3.9971028037383176,362,8.051601423487545
USNM_51892,CBDDTY010003018.1,4496,1.4477313167259787,1,0.7951069578368558,2.2535211267605635,0,0
USNM_51892,CBDDTY010001713.1,4492,1.4833036509349955,1,0.730075317811224,6.4495402298850575,0,0
USNM_51892,CBDDTY010001434.1,4485,1.7406911928651059,1,2.2021714942778883,1.2164690721649485,83,1.850613154960981
USNM_51892,CBDDTY010001683.1,4484,1.488849241748439,1,1.2361607274981112,1.0145921450151056,0,0
USNM_51892,CBDDTY010000723.1,4483,1.453714030782958,1,1.2146974455764403,4.011461318051576,10,0.2230649118893598
USNM_51892,CBDDTY010000160.1,4479,1.1518196025898637,1,0.4722686379829416,4.340277777777778,0,0
USNM_51892,CBDDTY010000706.1,4479,1.4954230855101585,1,0.9516746919776825,0.44871153846153844,0,0
USNM_51892,CBDDTY010001179.1,4477,1.3524681706499888,1,0.8544428945949766,0.03940898345153665,0,0
USNM_51892,CBDDTY010003295.1,4474,1.4577559231113097,1,0.7833095547667441,0.4057971014492754,0,0
USNM_51892,CBDDTY010000524.1,4473,1.489827856025039,1,0.9483281550602829,1.932367149758454,0,0
USNM_51892,CBDDTY010001007.1,4472,1.1632379248658318,1,0.40925228579210937,2.459016393442623,0,0
USNM_51892,CBDDTY010000151.1,4470,2.876510067114094,2,3.8819522496453973,2.0310154525386315,213,4.76510067114094
USNM_51892,CBDDTY010000272.1,4467,1.3100514886948735,1,0.5557940318652705,3.6608670520231215,0,0
USNM_51892,CBDDTY010000412.1,4464,1.273521505376344,1,0.5776148043340458,4.223433242506812,0,0
USNM_51892,CBDDTY010003303.1,4462,2.4603316898251903,2,2.008303694081587,0.09286567164179105,26,0.5826983415508741
USNM_51892,CBDDTY010000724.1,4459,1.4651267100246692,1,1.030635184569103,0,0,0
USNM_51892,CBDDTY010002051.1,4458,1.5558546433378198,1,0.9200228501675124,1.9303107344632768,0,0
USNM_51892,CBDDTY010002412.1,4458,1.3059668012561687,1,0.6096710094425312,0.13850415512465375,0,0
USNM_51892,CBDDTY010002018.1,4456,1.413375224416517,1,0.896002199149635,0.2386634844868735,0,0
USNM_51892,CBDDTY010000339.1,4455,1.470482603815937,1,0.84175235546469,4.1329380053908356,0,0
USNM_51892,CBDDTY010001120.1,4455,1.2006734006734008,1,0.49027314303535396,1.4285714285714286,0,0
USNM_51892,CBDDTY010002072.1,4455,1.2179573512906847,1,0.47082922099502356,0.2777777777777778,0,0
USNM_51892,CBDDTY010000520.1,4453,1.3810913990568157,1,0.7424807099361337,1.9488978494623657,0,0
USNM_51892,CBDDTY010001046.1,4453,1.3700875814057938,1,0.6818951950393853,2.508361204013378,0,0
USNM_51892,CBDDTY010002067.1,4453,1.4408264091623624,1,0.745706151044039,6.82069306930693,0,0
USNM_51892,CBDDTY010001263.1,4452,1.5022461814914645,1,1.918291473910521,2.6933988764044945,69,1.5498652291105122
USNM_51892,CBDDTY010001314.1,4450,1.2970786516853932,1,0.6819876979502786,3.549382716049383,0,0
USNM_51892,CBDDTY010000940.1,4449,1.3722184760620364,1,0.7187128475917559,1.2345555555555556,0,0
USNM_51892,CBDDTY010002152.1,4449,1.3083839064958418,1,0.6461175695906641,0,0,0
USNM_51892,CBDDTY010002251.1,4449,1.314003146774556,1,0.6039322590748458,0.27472527472527475,0,0
USNM_51892,CBDDTY010000903.1,4445,1.281214848143982,1,0.5438638641698674,0,0,0
USNM_51892,CBDDTY010000517.1,4441,1.1605494258049989,1,0.4122363365381507,1.7741935483870968,0,0
USNM_51892,CBDDTY010000445.1,4440,1.3972972972972972,1,0.7815119223572767,4.643407960199005,0,0
USNM_51892,CBDDTY010002674.1,4438,3.091482649842271,1,3.8250817513308415,13.114353448275862,397,8.945470932852636
USNM_51892,CBDDTY010001773.1,4437,1.1244083840432726,1,0.39648096208151334,0.12135922330097088,0,0
USNM_51892,CBDDTY010001400.1,4432,1.269629963898917,1,0.5266090843957949,4.849378531073446,0,0
USNM_51892,CBDDTY010002155.1,4432,1.1527527075812274,1,0.38815293182016974,1.3986013986013985,0,0
USNM_51892,CBDDTY010001457.1,4430,1.163882618510158,1,0.3909743803929426,0.33783783783783783,0,0
USNM_51892,CBDDTY010001821.1,4427,1.4004969505308336,1,0.6757230578133016,6.542056074766355,0,0
USNM_51892,CBDDTY010001890.1,4427,1.6270612152699344,1,1.2714742028581683,1.5060240963855422,25,0.56471651231082
USNM_51892,CBDDTY010003454.1,4427,1.3910097131240118,1,0.7635153949844727,0.43478260869565216,0,0
USNM_51892,CBDDTY010001603.1,4426,1.2812923633077271,1,0.5417675628269916,4.287676348547718,0,0
USNM_51892,CBDDTY010000959.1,4425,1.2122033898305085,1,0.4433915546545272,0.8595988538681948,0,0
USNM_51892,CBDDTY010001589.1,4425,1.1561581920903954,1,0.43758096364394805,1.817227414330218,0,0
USNM_51892,CBDDTY010001268.1,4418,1.2437754640108647,1,0.550886626675097,7.754098360655738,0,0
USNM_51892,CBDDTY010001308.1,4416,1.1872735507246377,1,0.4964482625223222,0.22123893805309736,0,0
USNM_51892,CBDDTY010002382.1,4415,1.3028312570781426,1,0.6667238965689787,0.9584664536741214,0,0
USNM_51892,CBDDTY010003192.1,4412,1.363780598368087,1,0.7359555020066443,0,0,0
USNM_51892,CBDDTY010001299.1,4411,1.2398549081840853,1,0.745999688002044,0.24706199460916442,0,0
USNM_51892,CBDDTY010000871.1,4408,1.21029945553539,1,0.5121736547992825,2.4390243902439024,0,0
USNM_51892,CBDDTY010001420.1,4406,1.2528370403994553,1,0.5038646416155594,0.6779661016949152,0,0
USNM_51892,CBDDTY010001430.1,4405,1.2449489216799092,1,0.5277710299989247,0.35335689045936397,0,0
USNM_51892,CBDDTY010000720.1,4400,1.4122727272727273,1,0.6658181205542497,2.186460396039604,0,0
USNM_51892,CBDDTY010002680.1,4398,1.6032287403365166,1,1.0709038936311746,5.696945454545454,0,0
USNM_51892,CBDDTY010003263.1,4398,1.6120964074579354,1,0.9425426963232844,0.26040625,0,0
USNM_51892,CBDDTY010000734.1,4394,1.3138370505234411,1,0.6372993017642316,12.37375,0,0
USNM_51892,CBDDTY010001166.1,4389,4.994303941672363,2,5.95070255457397,2.7162585034013604,691,15.743905217589427
USNM_51892,CBDDTY010001450.1,4389,1.3028024606971975,1,0.8585692676006568,2.5842696629213484,0,0
USNM_51892,CBDDTY010002590.1,4387,1.2391155687257807,1,0.516523103866403,5.678233438485805,0,0
USNM_51892,CBDDTY010001557.1,4386,1.1550387596899225,1,0.40027745320761526,2.121212121212121,0,0
USNM_51892,CBDDTY010001132.1,4381,1.5925587765350377,1,1.3043409623809974,1.8937125748502994,9,0.20543254964619947
USNM_51892,CBDDTY010001469.1,4381,1.236703948870121,1,0.5459560766913247,5.072450592885375,0,0
USNM_51892,CBDDTY010001064.1,4380,1.8397260273972602,1,1.1344315058960186,2.670392156862745,0,0
USNM_51892,CBDDTY010000726.1,4379,1.6478648093171957,1,1.9190449610026674,3.141170568561873,100,2.2836263987211693
USNM_51892,CBDDTY010002253.1,4376,1.1405393053016453,1,0.38739225664935917,0.31446540880503143,0,0
USNM_51892,CBDDTY010000997.1,4375,1.3211428571428572,1,0.643953673941307,2.25,0,0
USNM_51892,CBDDTY010000665.1,4372,1.1838975297346752,1,0.459313839275219,0.31347962382445144,0,0
USNM_51892,CBDDTY010001934.1,4370,1.4578947368421054,1,0.765882809453374,0.6622516556291391,0,0
USNM_51892,CBDDTY010002286.1,4366,1.2205680256527713,1,0.4572423419686504,0,0,0
USNM_51892,CBDDTY010000555.1,4365,1.4325315005727377,1,0.6949108784523712,6.122448979591836,0,0
USNM_51892,CBDDTY010000547.1,4363,1.2589961035984414,1,0.6350842858952991,0.3115264797507788,0,0
USNM_51892,CBDDTY010001973.1,4363,1.1730460692184277,1,0.42995105917175935,0.2949852507374631,0,0
USNM_51892,CBDDTY010002419.1,4363,1.176025670410268,1,0.41873050130132966,1.2345679012345678,0,0
USNM_51892,CBDDTY010001870.1,4357,1.485196235942162,1,1.0909401465716653,0.45871559633027525,0,0
USNM_51892,CBDDTY010001642.1,4353,1.5485871812543073,1,1.597474296946169,0.18743440233236153,54,1.2405237767057202
USNM_51892,CBDDTY010001122.1,4351,1.9781659388646289,1,1.3802320114971292,0.7692307692307693,0,0
USNM_51892,CBDDTY010000905.1,4344,1.4569521178637201,1,1.0160976995955189,0.5667254408060454,0,0
USNM_51892,CBDDTY010001511.1,4338,1.4278469340710005,1,0.7637625288353043,0.950771812080537,0,0
USNM_51892,CBDDTY010000441.1,4331,1.186331101362272,1,0.4590961099296903,0.8902077151335311,0,0
USNM_51892,CBDDTY010001187.1,4330,1.407852193995381,1,1.0019308023679545,0.9287925696594427,9,0.20785219399538107
USNM_51892,CBDDTY010001930.1,4327,1.1980587011786457,1,0.47675114421604053,0.5865102639296188,0,0
USNM_51892,CBDDTY010001140.1,4326,1.4452149791955617,1,0.8957853724760445,0.5208238636363637,0,0
USNM_51892,CBDDTY010000257.1,4325,1.6545664739884394,1,1.026693036928023,6.005586592178771,0,0
USNM_51892,CBDDTY010001992.1,4323,1.4341892204487625,1,0.8278508765827248,3.959947780678851,0,0
USNM_51892,CBDDTY010001608.1,4322,1.4243405830633966,1,0.7231676076267549,2.564112426035503,0,0
USNM_51892,CBDDTY010002089.1,4318,1.2163038443723946,1,0.5525379373335092,2.3961661341853033,0,0
USNM_51892,CBDDTY010001659.1,4316,1.285217794253939,1,0.6050955691490403,1.2973952095808383,0,0
USNM_51892,CBDDTY010000902.1,4309,1.5757716407519147,1,1.1094377104021742,2.3933060109289617,0,0
USNM_51892,CBDDTY010000695.1,4308,1.2409470752089136,1,0.6352205988306842,1.4814814814814814,0,0
USNM_51892,CBDDTY010002203.1,4307,1.1555607151149292,1,0.4013951288149462,0,0,0
USNM_51892,CBDDTY010002570.1,4307,2.1458091478987695,1,1.6206998092189422,0.07592255125284737,3,0.06965405154399815
USNM_51892,CBDDTY010001715.1,4305,1.2504065040650407,1,0.5735944897045275,1.1480522565320666,0,0
USNM_51892,CBDDTY010001678.1,4302,1.2645281264528125,1,0.5649959398258477,0.5602240896358543,0,0
USNM_51892,CBDDTY010000170.1,4301,1.2462218088816555,1,0.48614551950852697,0.3157894736842105,0,0
USNM_51892,CBDDTY010000137.1,4298,1.3280595625872498,1,0.787001097622673,2.1788990825688073,0,0
USNM_51892,CBDDTY010000926.1,4297,1.2669304165696997,1,0.6134796373217417,0.2518891687657431,0,0
USNM_51892,CBDDTY010000683.1,4296,1.2013500931098697,1,0.5670075790957547,2.6666461538461537,0,0
USNM_51892,CBDDTY010002319.1,4296,1.5288640595903167,1,0.7979048315945388,5.108359133126935,0,0
USNM_51892,CBDDTY010001483.1,4295,1.2372526193247964,1,0.5593011602187903,4.534769647696477,0,0
USNM_51892,CBDDTY010000030.1,4293,1.1542045189843932,1,0.44499824822223755,1.36986301369863,0,0
USNM_51892,CBDDTY010001023.1,4293,1.50104821802935,1,0.8127658763519079,1.4824528301886792,0,0
USNM_51892,CBDDTY010002947.1,4293,2.0810621942697414,2,1.4113927305962692,0.13774104683195593,0,0
USNM_51892,CBDDTY010002632.1,4291,1.3735725938009788,1,0.7517133703574341,1.5968263473053892,0,0
USNM_51892,CBDDTY010002724.1,4289,1.59944042900443,1,1.017780208335238,0.054466230936819175,0,0
USNM_51892,CBDDTY010000621.1,4287,1.2537905295078142,1,0.5188639156125183,1.8115942028985508,0,0
USNM_51892,CBDDTY010001592.1,4285,1.2581096849474913,1,0.5359465671068976,0.29239766081871343,0,0
USNM_51892,CBDDTY010001597.1,4285,1.201166861143524,1,0.44559105977606134,0,0,0
USNM_51892,CBDDTY010000176.1,4282,1.4110228865016348,1,0.822283629096439,6.37057915057915,0,0
USNM_51892,CBDDTY010001705.1,4282,1.2010742643624475,1,0.4533544568872372,2.7420565552699228,0,0
USNM_51892,CBDDTY010002758.1,4280,1.2310747663551402,1,0.48257001087396373,0.21551724137931033,0,0
USNM_51892,CBDDTY010002821.1,4280,1.6439252336448598,1,1.2762176508817922,4.639175257731959,11,0.25700934579439255
USNM_51892,CBDDTY010002765.1,4278,1.3985507246376812,1,1.019504779966367,0.41899441340782123,0,0
USNM_51892,CBDDTY010001697.1,4275,1.176140350877193,1,0.43597209725057573,1.2658227848101267,0,0
USNM_51892,CBDDTY010003097.1,4271,2.310934207445563,2,1.7518861947809958,0.4573170731707317,1,0.023413720440177945
USNM_51892,CBDDTY010001387.1,4266,1.2236286919831223,1,0.4569787699805314,3.3222591362126246,0,0
USNM_51892,CBDDTY010001371.1,4265,1.1779601406799531,1,0.4411757947808822,0.3875968992248062,0,0
USNM_51892,CBDDTY010002327.1,4263,1.2364532019704433,1,0.5243160887866529,10.169491525423728,0,0
USNM_51892,CBDDTY010002076.1,4260,1.5361502347417841,1,1.1180006875735056,2.6806796116504854,0,0
USNM_51892,CBDDTY010002202.1,4260,1.4694835680751173,1,0.8129950748601333,4.146129753914988,0,0
USNM_51892,CBDDTY010001545.1,4255,2.0944770857814334,1,2.135293466468834,14.738988764044944,87,2.044653349001175
USNM_51892,CBDDTY010001585.1,4255,1.3955346650998826,1,0.66147161778645,7.167269624573379,0,0
USNM_51892,CBDDTY010001095.1,4252,1.389934148635936,1,0.8740339536020957,0.38910505836575876,0,0
USNM_51892,CBDDTY010002137.1,4251,1.3175723359209597,1,0.6022071846928556,5.338078291814947,0,0
USNM_51892,CBDDTY010000760.1,4249,1.3662038126618028,1,0.7239166312215066,1.910828025477707,0,0
USNM_51892,CBDDTY010001307.1,4249,1.293010120028242,1,0.5270914758007185,2.44299674267101,0,0
USNM_51892,CBDDTY010000961.1,4248,1.2947269303201507,1,0.6336089467824029,1.9230769230769231,0,0
USNM_51892,CBDDTY010002568.1,4248,1.9312617702448212,1,2.1782974126200148,2.8356810631229235,108,2.5423728813559325
USNM_51892,CBDDTY010000164.1,4243,1.2104642941315107,1,0.5289932850693015,0.5813953488372093,0,0
USNM_51892,CBDDTY010001014.1,4238,1.2713544124587068,1,0.630051907469791,1.2426900584795322,0,0
USNM_51892,CBDDTY010001468.1,4236,1.3491501416430596,1,0.7211768783376644,1.2674144486692016,0,0
USNM_51892,CBDDTY010001712.1,4233,1.519962201748169,1,0.8881922330246753,0.2525151515151515,0,0
USNM_51892,CBDDTY010002920.1,4232,1.619328922495274,1,0.8669104076898462,1.0324483775811208,0,0
USNM_51892,CBDDTY010002798.1,4229,2.346417592811539,2,1.7491380649692263,0.4946129032258064,24,0.5675100496571294
USNM_51892,CBDDTY010000653.1,4226,1.5754850922858494,1,0.9865869990232046,3.9234006734006734,0,0
USNM_51892,CBDDTY010001811.1,4224,1.1427556818181819,1,0.40972037381351556,4.019292604501608,0,0
USNM_51892,CBDDTY010003021.1,4224,1.5288825757575757,1,1.1489245169997466,0.30012861736334406,0,0
USNM_51892,CBDDTY010000725.1,4223,1.518115084063462,1,0.845525492026574,1.19790625,0,0
USNM_51892,CBDDTY010002133.1,4223,4.117925645275871,2,3.765172150605855,1.5378988326848249,510,12.076722708974664
USNM_51892,CBDDTY010002833.1,4222,3.119137849360493,2,2.9830554266089653,1.9990763052208835,224,5.305542396968262
USNM_51892,CBDDTY010001449.1,4214,1.7256763170384433,1,1.1780573369441922,5.73332,0,0
USNM_51892,CBDDTY010001845.1,4213,1.2442440066460954,1,0.510030657785019,0.3048780487804878,0,0
USNM_51892,CBDDTY010003275.1,4211,1.7618142958917122,1,1.1928229295573438,1.6192567567567568,0,0
USNM_51892,CBDDTY010001324.1,4210,1.1676959619952494,1,0.4555840415546892,3.4153005464480874,0,0
USNM_51892,CBDDTY010002160.1,4208,1.428231939163498,1,0.8396981309870338,1.6847292418772564,0,0
USNM_51892,CBDDTY010002777.1,4207,1.2714523413358687,1,0.6003647302817244,1.0115606936416186,0,0
USNM_51892,CBDDTY010001578.1,4204,1.5064224548049476,1,0.8592094748406953,2.710027100271003,0,0
USNM_51892,CBDDTY010003150.1,4203,2.544610992148465,2,2.2842082208783974,3.7624064171122993,93,2.212705210563883
USNM_51892,CBDDTY010000847.1,4195,1.2920143027413589,1,0.546214806609912,5.327868852459017,0,0
USNM_51892,CBDDTY010000400.1,4185,1.38805256869773,1,0.715139918056876,0.33222591362126247,0,0
USNM_51892,CBDDTY010000867.1,4183,1.2438441310064547,1,0.6295145865091528,2.2435897435897436,0,0
USNM_51892,CBDDTY010002295.1,4183,1.5080086062634472,1,0.896280868606743,0.6570967741935484,0,0
USNM_51892,CBDDTY010001226.1,4182,1.2649450023912003,1,0.5486259362502515,0.5865102639296188,0,0
USNM_51892,CBDDTY010003020.1,4182,1.249402199904352,1,0.5898920371750623,1.4705882352941178,0,0
USNM_51892,CBDDTY010001015.1,4181,1.1977995694809853,1,0.8405710857795541,1.950345744680851,0,0
USNM_51892,CBDDTY010003023.1,4181,1.3477636928964363,1,0.7755768944890061,1.0994764397905759,0,0
USNM_51892,CBDDTY010002032.1,4174,1.1542884523239099,1,0.3844067748942101,3.4246575342465753,0,0
